audit,count,course_id,created,credit,cumulative_count,date,honor,masters,professional,verified
14,17,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123055,0,18,2020-02-14,0,0,0,3
14,17,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125518,0,18,2020-02-15,0,0,0,3
14,17,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124401,0,18,2020-02-16,0,0,0,3
14,17,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123206,0,18,2020-02-17,0,0,0,3
15,18,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125254,0,19,2020-02-18,0,0,0,3
22,25,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124509,0,26,2020-02-19,0,0,0,3
79,85,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124204,0,89,2020-02-20,0,0,0,6
122,129,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123009,0,133,2020-02-21,0,0,0,7
149,156,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125429,0,160,2020-02-22,0,0,0,7
188,196,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124315,0,200,2020-02-23,0,0,0,8
252,267,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123120,0,273,2020-02-24,0,0,0,15
280,296,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125206,0,304,2020-02-25,0,0,0,16
291,308,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124423,0,316,2020-02-26,0,0,0,17
466,485,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123230,0,495,2020-02-27,0,0,0,19
547,570,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125317,0,583,2020-02-28,0,0,0,23
599,622,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124533,0,635,2020-02-29,0,0,0,23
654,679,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125341,0,693,2020-03-01,0,0,0,25
756,786,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124228,0,799,2020-03-02,0,0,0,30
856,890,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123032,0,905,2020-03-03,0,0,0,34
946,984,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125454,0,1002,2020-03-04,0,0,0,38
1038,1080,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124339,0,1099,2020-03-05,0,0,0,42
1110,1159,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123145,0,1182,2020-03-06,0,0,0,49
1164,1216,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125230,0,1239,2020-03-07,0,0,0,52
1220,1272,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124446,0,1295,2020-03-08,0,0,0,52
1284,1342,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123255,0,1364,2020-03-09,0,0,0,58
1349,1409,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122944,0,1432,2020-03-10,0,0,0,60
1408,1474,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125405,0,1498,2020-03-11,0,0,0,66
1469,1537,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124252,0,1564,2020-03-12,0,0,0,68
1524,1596,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123056,0,1623,2020-03-13,0,0,0,72
1557,1631,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125518,0,1660,2020-03-14,0,0,0,74
1636,1711,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124402,0,1740,2020-03-15,0,0,0,75
1745,1822,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123207,0,1853,2020-03-16,0,0,0,77
1863,1941,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125254,0,1975,2020-03-17,0,0,0,78
1973,2056,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124510,0,2091,2020-03-18,0,0,0,83
2090,2176,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123321,0,2213,2020-03-19,0,0,0,86
2212,2302,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123010,0,2341,2020-03-20,0,0,0,90
2338,2430,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125429,0,2471,2020-03-21,0,0,0,92
2484,2585,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124315,0,2633,2020-03-22,0,0,0,101
2705,2816,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123120,0,2866,2020-03-23,0,0,0,111
2882,2999,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125206,0,3052,2020-03-24,0,0,0,117
3069,3190,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124424,0,3249,2020-03-25,0,0,0,121
3241,3368,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123231,0,3430,2020-03-26,0,0,0,127
3390,3528,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125318,0,3595,2020-03-27,0,0,0,138
3516,3662,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124534,0,3730,2020-03-28,0,0,0,146
3676,3830,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123345,0,3902,2020-03-29,0,0,0,154
3900,4065,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123033,0,4142,2020-03-30,0,0,0,165
4101,4277,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125455,0,4361,2020-03-31,0,0,0,176
4280,4468,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124228,0,4560,2020-04-01,0,0,0,188
4485,4687,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123033,0,4785,2020-04-02,0,0,0,202
4639,4850,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125455,0,4954,2020-04-03,0,0,0,211
4748,4966,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124339,0,5073,2020-04-04,0,0,0,218
4908,5136,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123145,0,5252,2020-04-05,0,0,0,228
5118,5352,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125231,0,5473,2020-04-06,0,0,0,234
5288,5530,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124446,0,5658,2020-04-07,0,0,0,242
5437,5691,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123256,0,5827,2020-04-08,0,0,0,254
5575,5836,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125342,0,5978,2020-04-09,0,0,0,261
5692,5958,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125406,0,6106,2020-04-10,0,0,0,266
5784,6052,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124253,0,6203,2020-04-11,0,0,0,268
5865,6135,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123057,0,6293,2020-04-12,0,0,0,270
6036,6313,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125519,0,6480,2020-04-13,0,0,0,277
6249,6532,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124402,0,6706,2020-04-14,0,0,0,283
6441,6728,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123208,0,6905,2020-04-15,0,0,0,287
6629,6927,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125255,0,7111,2020-04-16,0,0,0,298
6762,7062,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124510,0,7252,2020-04-17,0,0,0,300
6878,7184,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123322,0,7387,2020-04-18,0,0,0,306
7005,7314,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125406,0,7523,2020-04-19,0,0,0,309
7167,7484,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125430,0,7707,2020-04-20,0,0,0,317
7388,7710,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124316,0,7945,2020-04-21,0,0,0,322
7625,7953,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123121,0,8193,2020-04-22,0,0,0,328
7756,8095,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125207,0,8344,2020-04-23,0,0,0,339
7878,8224,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124425,0,8481,2020-04-24,0,0,0,346
7980,8329,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123232,0,8600,2020-04-25,0,0,0,349
8096,8447,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125318,0,8725,2020-04-26,0,0,0,351
8251,8606,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124534,0,8889,2020-04-27,0,0,0,355
8378,8739,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123345,0,9033,2020-04-28,0,0,0,361
8506,8874,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125431,0,9178,2020-04-29,0,0,0,368
8639,9014,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125455,0,9324,2020-04-30,0,0,0,375
8822,9206,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123034,0,9535,2020-05-01,0,0,0,384
8922,9312,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125455,0,9649,2020-05-02,0,0,0,390
9008,9400,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124340,0,9744,2020-05-03,0,0,0,392
9107,9505,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123146,0,9858,2020-05-04,0,0,0,398
9285,9692,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125232,0,10059,2020-05-05,0,0,0,407
9451,9866,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124447,0,10248,2020-05-06,0,0,0,415
9569,9992,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123257,0,10381,2020-05-07,0,0,0,423
9662,10091,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125342,0,10490,2020-05-08,0,0,0,429
9773,10207,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124558,0,10616,2020-05-09,0,0,0,434
9981,10419,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124254,0,10837,2020-05-10,0,0,0,438
10223,10673,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123058,0,11100,2020-05-11,0,0,0,450
10393,10850,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125520,0,11289,2020-05-12,0,0,0,457
10550,11012,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124404,0,11455,2020-05-13,0,0,0,462
10655,11123,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123208,0,11576,2020-05-14,0,0,0,468
10737,11210,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125256,0,11668,2020-05-15,0,0,0,473
10792,11269,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124512,0,11731,2020-05-16,0,0,0,477
10856,11337,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123323,0,11811,2020-05-17,0,0,0,481
10958,11448,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125407,0,11930,2020-05-18,0,0,0,490
11073,11571,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124621,0,12060,2020-05-19,0,0,0,498
11201,11704,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124317,0,12202,2020-05-20,0,0,0,503
11285,11788,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123122,0,12293,2020-05-21,0,0,0,503
11355,11863,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125208,0,12377,2020-05-22,0,0,0,508
11450,11965,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124425,0,12487,2020-05-23,0,0,0,515
11564,12081,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123233,0,12608,2020-05-24,0,0,0,517
11693,12214,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125319,0,12752,2020-05-25,0,0,0,521
11809,12335,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124535,0,12879,2020-05-26,0,0,0,526
11884,12416,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123346,0,12970,2020-05-27,0,0,0,532
11964,12500,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125431,0,13063,2020-05-28,0,0,0,536
12023,12563,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124644,0,13132,2020-05-29,0,0,0,540
12065,12609,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124341,0,13183,2020-05-30,0,0,0,544
12127,12689,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123146,0,13266,2020-05-31,0,0,0,562
12212,12787,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125456,0,13371,2020-06-01,0,0,0,575
12271,12852,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124341,0,13448,2020-06-02,0,0,0,581
12331,12926,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123146,0,13532,2020-06-03,0,0,0,595
12395,12998,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125232,0,13613,2020-06-04,0,0,0,603
12449,13053,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124448,0,13677,2020-06-05,0,0,0,604
12490,13097,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123257,0,13727,2020-06-06,0,0,0,607
12536,13148,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125343,0,13786,2020-06-07,0,0,0,612
12592,13214,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124558,0,13866,2020-06-08,0,0,0,622
12663,13292,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123411,0,13953,2020-06-09,0,0,0,629
12705,13340,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123058,0,14014,2020-06-10,0,0,0,635
12764,13404,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125521,0,14090,2020-06-11,0,0,0,640
12812,13456,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124404,0,14151,2020-06-12,0,0,0,644
12840,13487,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123209,0,14189,2020-06-13,0,0,0,647
12890,13540,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125257,0,14248,2020-06-14,0,0,0,650
12964,13619,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124512,0,14327,2020-06-15,0,0,0,655
13064,13722,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123323,0,14436,2020-06-16,0,0,0,658
13155,13815,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125408,0,14536,2020-06-17,0,0,0,660
13218,13887,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124621,0,14617,2020-06-18,0,0,0,669
13279,13953,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123436,0,14689,2020-06-19,0,0,0,674
13329,14004,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123123,0,14744,2020-06-20,0,0,0,675
13378,14056,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125209,0,14808,2020-06-21,0,0,0,678
13458,14139,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124427,0,14894,2020-06-22,0,0,0,681
13532,14217,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123233,0,14980,2020-06-23,0,0,0,685
13601,14290,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125320,0,15067,2020-06-24,0,0,0,689
13658,14351,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124536,0,15135,2020-06-25,0,0,0,693
13718,14415,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123347,0,15204,2020-06-26,0,0,0,697
13756,14459,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125432,0,15256,2020-06-27,0,0,0,703
13796,14504,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124645,0,15310,2020-06-28,0,0,0,708
13844,14557,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123502,0,15374,2020-06-29,0,0,0,713
13935,14656,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123147,0,15492,2020-06-30,0,0,0,721
14004,14727,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124342,0,15575,2020-07-01,0,0,0,723
14063,14794,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123147,0,15652,2020-07-02,0,0,0,731
14110,14847,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125233,0,15712,2020-07-03,0,0,0,737
14140,14882,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124449,0,15751,2020-07-04,0,0,0,742
14222,14969,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123258,0,15845,2020-07-05,0,0,0,747
14375,15133,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125344,0,16019,2020-07-06,0,0,0,758
14448,15215,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124559,0,16109,2020-07-07,0,0,0,767
14512,15282,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123412,0,16185,2020-07-08,0,0,0,770
14566,15338,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125457,0,16249,2020-07-09,0,0,0,772
14617,15395,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125522,0,16309,2020-07-10,0,0,0,778
14647,15425,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124405,0,16349,2020-07-11,0,0,0,778
14681,15461,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123210,0,16396,2020-07-12,0,0,0,780
14723,15507,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125257,0,16453,2020-07-13,0,0,0,784
14772,15559,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124513,0,16512,2020-07-14,0,0,0,787
14831,15623,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123324,0,16586,2020-07-15,0,0,0,792
14882,15677,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125409,0,16646,2020-07-16,0,0,0,795
14931,15732,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124622,0,16708,2020-07-17,0,0,0,801
14964,15769,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123436,0,16750,2020-07-18,0,0,0,805
14997,15805,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125522,0,16791,2020-07-19,0,0,0,808
15055,15870,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125210,0,16863,2020-07-20,0,0,0,815
15098,15918,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124427,0,16923,2020-07-21,0,0,0,820
15151,15978,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123234,0,16988,2020-07-22,0,0,0,827
15204,16033,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125321,0,17047,2020-07-23,0,0,0,829
15251,16082,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124536,0,17102,2020-07-24,0,0,0,831
15283,16114,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123348,0,17136,2020-07-25,0,0,0,831
15310,16143,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125433,0,17169,2020-07-26,0,0,0,833
15356,16193,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124645,0,17231,2020-07-27,0,0,0,837
15407,16254,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123502,0,17300,2020-07-28,0,0,0,847
15470,16321,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122340,0,17372,2020-07-29,0,0,0,851
15518,16373,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125234,0,17435,2020-07-30,0,0,0,855
15553,16414,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124449,0,17479,2020-07-31,0,0,0,861
